prompt,model,model_id,diagnosis,inferred_diagnosis,template,split_count,image_path,reference_image_paths,ssim,color_similarity,shape_similarity,performance
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd,stable-diffusion-v1-5/stable-diffusion-v1-5,bcc,bcc,template_3,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251218_185455\images\image_245.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_245_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_245_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_245_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_245_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_245_4.png']",0.2555590720237284,0.0,0.012309955634424899,"{'total_time_seconds': 65.11977458000183, 'seconds_per_image': 3.617765254444546, 'avg_power_watts': 140.73683760683758, 'peak_power_watts': 175.47, 'total_energy_wh': 2.5457642055721075, 'energy_per_image_wh': 0.14143134475400598}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd,stable-diffusion-v1-5/stable-diffusion-v1-5,bcc,bcc,template_3,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251218_185455\images\image_246.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_246_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_246_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_246_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_246_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_246_4.png']",0.1409858207486888,0.023535605374627146,0.01606130214527236,"{'total_time_seconds': 65.11977458000183, 'seconds_per_image': 3.617765254444546, 'avg_power_watts': 140.73683760683758, 'peak_power_watts': 175.47, 'total_energy_wh': 2.5457642055721075, 'energy_per_image_wh': 0.14143134475400598}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd,stable-diffusion-v1-5/stable-diffusion-v1-5,bcc,bcc,template_3,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251218_185455\images\image_247.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_247_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_247_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_247_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_247_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_247_4.png']",0.3556144082682198,0.03966876508866196,0.01977378489310947,"{'total_time_seconds': 65.11977458000183, 'seconds_per_image': 3.617765254444546, 'avg_power_watts': 140.73683760683758, 'peak_power_watts': 175.47, 'total_energy_wh': 2.5457642055721075, 'energy_per_image_wh': 0.14143134475400598}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd,stable-diffusion-v1-5/stable-diffusion-v1-5,bcc,bcc,template_3,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251218_185455\images\image_248.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_248_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_248_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_248_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_248_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_248_4.png']",0.05070827292052712,0.11375238998535904,0.026102281531933447,"{'total_time_seconds': 65.11977458000183, 'seconds_per_image': 3.617765254444546, 'avg_power_watts': 140.73683760683758, 'peak_power_watts': 175.47, 'total_energy_wh': 2.5457642055721075, 'energy_per_image_wh': 0.14143134475400598}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd,stable-diffusion-v1-5/stable-diffusion-v1-5,bcc,bcc,template_3,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251218_185455\images\image_249.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_249_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_249_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_249_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_249_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_249_4.png']",0.3852878669810656,0.24910790265216817,0.014451089101577996,"{'total_time_seconds': 65.11977458000183, 'seconds_per_image': 3.617765254444546, 'avg_power_watts': 140.73683760683758, 'peak_power_watts': 175.47, 'total_energy_wh': 2.5457642055721075, 'energy_per_image_wh': 0.14143134475400598}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd,stable-diffusion-v1-5/stable-diffusion-v1-5,bcc,bcc,template_3,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251218_185455\images\image_250.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_250_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_250_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_250_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_250_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_250_4.png']",0.06673827661152984,0.11771821513117661,0.011595653120288648,"{'total_time_seconds': 65.11977458000183, 'seconds_per_image': 3.617765254444546, 'avg_power_watts': 140.73683760683758, 'peak_power_watts': 175.47, 'total_energy_wh': 2.5457642055721075, 'energy_per_image_wh': 0.14143134475400598}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd,stable-diffusion-v1-5/stable-diffusion-v1-5,bcc,bcc,template_3,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251218_185455\images\image_251.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_251_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_251_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_251_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_251_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_251_4.png']",0.0625154950462154,0.1499904362703653,0.01701418943294141,"{'total_time_seconds': 65.11977458000183, 'seconds_per_image': 3.617765254444546, 'avg_power_watts': 140.73683760683758, 'peak_power_watts': 175.47, 'total_energy_wh': 2.5457642055721075, 'energy_per_image_wh': 0.14143134475400598}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd,stable-diffusion-v1-5/stable-diffusion-v1-5,bcc,bcc,template_3,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251218_185455\images\image_252.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_252_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_252_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_252_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_252_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_252_4.png']",0.16476250948610405,0.01603571153648974,0.01260624833335238,"{'total_time_seconds': 65.11977458000183, 'seconds_per_image': 3.617765254444546, 'avg_power_watts': 140.73683760683758, 'peak_power_watts': 175.47, 'total_energy_wh': 2.5457642055721075, 'energy_per_image_wh': 0.14143134475400598}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd,stable-diffusion-v1-5/stable-diffusion-v1-5,bcc,bcc,template_3,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251218_185455\images\image_253.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_253_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_253_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_253_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_253_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_253_4.png']",0.21067261537549972,0.005392023928059742,0.01118511573679699,"{'total_time_seconds': 65.11977458000183, 'seconds_per_image': 3.617765254444546, 'avg_power_watts': 140.73683760683758, 'peak_power_watts': 175.47, 'total_energy_wh': 2.5457642055721075, 'energy_per_image_wh': 0.14143134475400598}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd,stable-diffusion-v1-5/stable-diffusion-v1-5,bcc,bcc,template_3,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251218_185455\images\image_254.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_254_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_254_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_254_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_254_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_254_4.png']",0.32997831123620475,0.0,0.017772099646327626,"{'total_time_seconds': 65.11977458000183, 'seconds_per_image': 3.617765254444546, 'avg_power_watts': 140.73683760683758, 'peak_power_watts': 175.47, 'total_energy_wh': 2.5457642055721075, 'energy_per_image_wh': 0.14143134475400598}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd,stable-diffusion-v1-5/stable-diffusion-v1-5,bcc,bcc,template_3,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251218_185455\images\image_255.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_255_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_255_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_255_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_255_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251218_185455\\images\\ref_255_4.png']",0.2379415028540035,0.06675112256435611,0.015068452140905669,"{'total_time_seconds': 65.11977458000183, 'seconds_per_image': 3.617765254444546, 'avg_power_watts': 140.73683760683758, 'peak_power_watts': 175.47, 'total_energy_wh': 2.5457642055721075, 'energy_per_image_wh': 0.14143134475400598}"
