prompt,model,model_id,diagnosis,inferred_diagnosis,template,split_count,image_path,reference_image_paths,ssim,color_similarity,shape_similarity,performance
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single benign keratosis lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_3,9,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_228.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_228_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_228_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_228_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_228_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_228_4.png']",0.398892748902126,0.05735120695827796,0.01727976954484406,"{'total_time_seconds': 4803.235887527466, 'seconds_per_image': 533.6928763919407, 'avg_power_watts': 58.55111111111111, 'peak_power_watts': 64.42, 'total_energy_wh': 78.12077726208251, 'energy_per_image_wh': 8.680086362453613}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single benign keratosis lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_3,9,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_229.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_229_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_229_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_229_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_229_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_229_4.png']",0.46626279653389835,0.039088048354157766,0.04203673718766124,"{'total_time_seconds': 4803.235887527466, 'seconds_per_image': 533.6928763919407, 'avg_power_watts': 58.55111111111111, 'peak_power_watts': 64.42, 'total_energy_wh': 78.12077726208251, 'energy_per_image_wh': 8.680086362453613}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single benign keratosis lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_3,9,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_230.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_230_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_230_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_230_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_230_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_230_4.png']",0.5001109559831904,0.08991937278113603,0.04615768596526966,"{'total_time_seconds': 4803.235887527466, 'seconds_per_image': 533.6928763919407, 'avg_power_watts': 58.55111111111111, 'peak_power_watts': 64.42, 'total_energy_wh': 78.12077726208251, 'energy_per_image_wh': 8.680086362453613}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single benign keratosis lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_3,9,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_231.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_231_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_231_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_231_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_231_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_231_4.png']",0.3363669352526853,0.016486009119167738,0.03297229019388566,"{'total_time_seconds': 4803.235887527466, 'seconds_per_image': 533.6928763919407, 'avg_power_watts': 58.55111111111111, 'peak_power_watts': 64.42, 'total_energy_wh': 78.12077726208251, 'energy_per_image_wh': 8.680086362453613}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single benign keratosis lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_3,9,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_232.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_232_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_232_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_232_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_232_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_232_4.png']",0.5534490924580762,0.1846146125534543,0.013854492057810721,"{'total_time_seconds': 4803.235887527466, 'seconds_per_image': 533.6928763919407, 'avg_power_watts': 58.55111111111111, 'peak_power_watts': 64.42, 'total_energy_wh': 78.12077726208251, 'energy_per_image_wh': 8.680086362453613}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single benign keratosis lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_3,9,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_233.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_233_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_233_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_233_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_233_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_233_4.png']",0.4845451540761047,0.030200536568927377,0.07722372845623733,"{'total_time_seconds': 4803.235887527466, 'seconds_per_image': 533.6928763919407, 'avg_power_watts': 58.55111111111111, 'peak_power_watts': 64.42, 'total_energy_wh': 78.12077726208251, 'energy_per_image_wh': 8.680086362453613}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single benign keratosis lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_3,9,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_234.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_234_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_234_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_234_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_234_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_234_4.png']",0.7063450935760314,0.04706634417690056,0.02037037097930999,"{'total_time_seconds': 4803.235887527466, 'seconds_per_image': 533.6928763919407, 'avg_power_watts': 58.55111111111111, 'peak_power_watts': 64.42, 'total_energy_wh': 78.12077726208251, 'energy_per_image_wh': 8.680086362453613}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_3,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_235.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_235_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_235_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_235_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_235_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_235_4.png']",0.16508373587724184,0.0,0.027051741937310293,"{'total_time_seconds': 7926.580658197403, 'seconds_per_image': 528.4387105464936, 'avg_power_watts': 59.15825955804981, 'peak_power_watts': 65.3, 'total_energy_wh': 130.2563099959609, 'energy_per_image_wh': 8.683753999730726}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_3,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_236.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_236_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_236_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_236_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_236_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_236_4.png']",0.5573843936098464,0.039623964726528176,0.015248327730817454,"{'total_time_seconds': 7926.580658197403, 'seconds_per_image': 528.4387105464936, 'avg_power_watts': 59.15825955804981, 'peak_power_watts': 65.3, 'total_energy_wh': 130.2563099959609, 'energy_per_image_wh': 8.683753999730726}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_3,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_237.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_237_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_237_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_237_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_237_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_237_4.png']",0.49046719716084236,0.018191806477748217,0.019099744709909123,"{'total_time_seconds': 7926.580658197403, 'seconds_per_image': 528.4387105464936, 'avg_power_watts': 59.15825955804981, 'peak_power_watts': 65.3, 'total_energy_wh': 130.2563099959609, 'energy_per_image_wh': 8.683753999730726}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_3,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_238.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_238_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_238_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_238_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_238_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_238_4.png']",0.5133330497515225,0.020633986528123247,0.018601916929226036,"{'total_time_seconds': 7926.580658197403, 'seconds_per_image': 528.4387105464936, 'avg_power_watts': 59.15825955804981, 'peak_power_watts': 65.3, 'total_energy_wh': 130.2563099959609, 'energy_per_image_wh': 8.683753999730726}"
"You are a clinical dermatology research photographer. Generate one ultra-photorealistic ISIC-style dermoscopic close-up photo of a single basal cell carcinoma lesion on real human skin, captured with a contact polarized dermatoscope using immersion fluid. Light pink skin background, natural pores/texture visible. Lesion occupies ~35% of the frame, fully visible, slightly off-center. Include a few fine body hairs crossing the lesion and nearby skin. Show subtle specular reflections from the dermatoscope contact plate. Even soft clinical lighting, no harsh shadows. Razor-sharp focus across the entire lesion (no blur). Realistic color variegation: light pink/tan to dark brown/black, with asymmetry, irregular border, atypical pigment network, and irregular internal structures (dots/globules, streaks). Looks like a raw, unedited hospital dermatology research image; no artistic style, no filters, no beautification.",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_3,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_239.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_239_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_239_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_239_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_239_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_239_4.png']",0.39707129271129205,0.0597698978910323,0.01687005223921998,"{'total_time_seconds': 7926.580658197403, 'seconds_per_image': 528.4387105464936, 'avg_power_watts': 59.15825955804981, 'peak_power_watts': 65.3, 'total_energy_wh': 130.2563099959609, 'energy_per_image_wh': 8.683753999730726}"
